,Tweet ID
2633,1241416531684331526
2634,1241406213864280064
2635,1241387087989026822
2636,1241170839254568960
2637,1241170838478520321
2638,1241170837568438273
2639,1241147005658755072
2640,1241122660148490252
2641,1241104438846259201
2642,1241077046022787074
2643,1241027971760025603
2644,1240998490383224832
2645,1240998489498288129
2646,1240808170651619329
2647,1240798575468175364
2648,1240778927431352325
2649,1240761659888672769
2650,1240711637218123777
2651,1240690266358480896
2652,1240690264357793792
2653,1240675649968168960
2654,1240670113713528833
2655,1240646710021537792
2656,1240447899621658624
2657,1240436952538775553
2658,1240423237126737920
2659,1240408892166660096
2660,1240378693379293195
2661,1240361258957897728
2662,1240346473549762572
2663,1240343464405086209
2664,1240318546896228353
2665,1240280546699366401
2666,1240114271406653440
2667,1240106902274494466
2668,1240089565743874048
2669,1240072327972491266
2670,1240066849674575873
2671,1240040212903968770
2672,1240004225641394177
2673,1239988874807586816
2674,1239940807966085122
2675,1239932555333373960
2676,1239734203555762177
2677,1239729414809608193
2678,1239694182697992192
2679,1239669017327087622
2680,1239653917740466179
2681,1239631268209479682
2682,1239618931058511875
2683,1239559042214825991
2684,1239411048232505347
2685,1239374325041463296
2686,1239371922204483584
2687,1239371184279621633
2688,1239370040404828160
2689,1239367915171971072
2690,1239365671898750977
2691,1239364431294926848
2692,1239364065413267456
2693,1239363997817868290
2694,1239360027372204033
2695,1239358461999222784
2696,1239356795463794688
2697,1239356529612132353
2698,1239354904004698112
2699,1239353763820961792
2700,1239353172835082240
2701,1239352291448233984
2702,1239348555736907776
2703,1239346578684510215
2704,1239345243696160768
2705,1239339344537604096
2706,1239322986823352321
2707,1239280178091692032
2708,1239280177324134404
2709,1239280176594288643
2710,1239280175826731010
2711,1239258814005694464
2712,1239236425364787202
2713,1239201266410164224
2714,1239200647616004096
2715,1238957075637497856
2716,1238901774112755714
2717,1238901773307445249
2718,1238901772455993351
2719,1238875185773772802
2720,1238854013313077250
2721,1238526488774938625
2722,1238469865578606593
2723,1238269797197987840
2724,1238254697695326209
2725,1238237081501130753
2726,1238212670660083712
2727,1238182975109500929
2728,1238175676940853248
2729,1238155901753683968
2730,1238137676475359232
2731,1238117544604680192
2732,1238108735798681601
2733,1237893066981117956
2734,1237885911809081344
2735,1237865885551022080
2736,1237835183321120770
2737,1237823320206258177
2738,1237795924656578560
2739,1237762706939273217
2740,1237739049735073797
2741,1237595289491517440
2742,1237585402816425988
2743,1237576118099574788
2744,1237571284042534913
2745,1237545869529845760
2746,1237538649207492609
2747,1237529014329159681
2748,1237516071193776128
2749,1237503497664258048
2750,1237470782260830208
2751,1237436556685627392
2752,1237410887650041856
2753,1237388993869774848
2754,1237373939837526016
2755,1237182064459472906
2756,1237177600314753025
2757,1237162500757409794
2758,1237151428201897985
2759,1237133991855169536
2760,1237109652568944644
2761,1237100844559904769
2762,1237088318602579970
2763,1237073537342603264
2764,1237049339241005056
2765,1236834273526779904
2766,1236823760210141184
2767,1236805146312466432
2768,1236792814823849985
2769,1236769913995313152
2770,1236760575528464384
2771,1236727132044304387
2772,1236702218092515333
2773,1236623516226785283
2774,1236465665864880128
2775,1236449049865224194
2776,1236433064038780928
2777,1236408784492298240
2778,1236381353811120128
2779,1236366505979154432
2780,1236360367430717440
2781,1236343856699867137
2782,1236324479233449984
2783,1236075337164812288
2784,1236042621677690880
2785,1236023348481724416
2786,1236017332478242818
2787,1236002607946067968
2788,1235977945581326337
2789,1235949508149661698
2790,1235750698052202498
2791,1235739373745958912
2792,1235733748563533824
2793,1235732075506012160
2794,1235725955726893056
2795,1235715465890205696
2796,1235702883212918784
2797,1235650035251122176
2798,1235616413479550982
2799,1235616060906205184
2800,1235563953830481920
2801,1235374469079797762
2802,1235365660957474816
2803,1235347289935208448
2804,1235339488802594828
2805,1235322880314892288
2806,1235307108117221378
2807,1235307106682777607
2808,1235297357648015361
2809,1235261222854856704
2810,1235231527191093250
2811,1235218114461212672
2812,1235094384493727744
2813,1235094180097122304
2814,1235075499145064448
2815,1235067575710765057
2816,1235055833894883328
2817,1235054319239483394
2818,1235052234116714498
2819,1235052111358046208
2820,1235049205275791360
2821,1235044874908393472
2822,1235042035070947328
2823,1235038793528274945
2824,1235027778048864261
2825,1235026811068633090
2826,1235024814756098048
2827,1235007787161317378
2828,1235000018873896961
2829,1234999833909329920
2830,1234981882091098115
2831,1234957974528937985
2832,1234947405071536129
2833,1234927020913627140
2834,1234895060635934720
2835,1234879205675954176
2836,1234869139409379331
2837,1234856304918663168
2838,1234836561184927744
2839,1234829880618930176
2840,1234700024984068097
2841,1234696250068324352
2842,1234695405021036549
2843,1234693733402267649
2844,1234691468393975808
2845,1234678382207455232
2846,1234677128311869451
2847,1234665774121250817
2848,1234663282868252678
2849,1234650818776911874
2850,1234641639869755392
2851,1234636214550003712
2852,1234624024438878208
2853,1234602129970651138
2854,1234565388106633217
2855,1234559851281313792
2856,1234524116226539523
2857,1234496181868388357
2858,1234484034085978112
2859,1234312722939908098
2860,1234306179804778496
2861,1234296761700823040
2862,1234290223451901954
2863,1234283278925852672
2864,1234269185993269249
2865,1234234960518709248
2866,1234212386850136067
2867,1234177834312036352
2868,1234159540670795780
2869,1234115571245047810
2870,1233962666298765312
2871,1233960651531444227
2872,1233951593252311041
2873,1233947350688817152
2874,1233946811787669505
2875,1233931842912342016
2876,1233907481388158979
2877,1233905713321254912
2878,1233883142374727681
2879,1233851937331630080
2880,1233840611939061765
2881,1233818466236301312
2882,1233800347061063680
2883,1233785247457673216
2884,1233757564992540673
2885,1233557748387729408
2886,1233551471779700741
2887,1233550741291388928
2888,1233549947640958976
2889,1233529310998388737
2890,1233510939720175616
2891,1233501888827592704
2892,1233497602097733632
2893,1233489297002512384
2894,1233460356749680640
2895,1233429152461545473
2896,1233407760462753795
2897,1233211466502692864
2898,1233198883448082432
2899,1233190075418021889
2900,1233177492640260097
2901,1233157863402590208
2902,1233152589262249985
2903,1233128772045561856
2904,1233102732715872256
2905,1233093187427684353
2906,1233066762968559616
2907,1233044365871898625
2908,1232889343058071556
2909,1232872985985462272
2910,1232859648195063809
2911,1232854111625740293
2912,1232851279162073089
2913,1232847579991486464
2914,1232841608074166272
2915,1232821727002013702
2916,1232812588032876544
2917,1232796201029906433
2918,1232780170697859074
2919,1232760746523516930
2920,1232725514399301633
2921,1232709911621951491
2922,1232683784954359808
2923,1232520337759313925
2924,1232515128085471233
2925,1232505640968478720
2926,1232501877289472000
2927,1232496083202269184
2928,1232494469271801856
2929,1232493680079933440
2930,1232487335771570176
2931,1232481895826329600
2932,1232479491064291328
2933,1232479020672962562
2934,1232477397384982530
2935,1232476125399355393
2936,1232474210389225472
2937,1232473356588343297
2938,1232460769926602752
2939,1232443153862422528
2940,1232393895297912835
2941,1232372186746220544
2942,1232315563507998723
2943,1232119269824942080
2944,1232110461543309312
2945,1232100395658469377
2946,1232085662897188864
2947,1232070730076041216
2948,1232056355529183234
2949,1232047799178387456
2950,1231975321311694849
2951,1231748325411475457
2952,1231730458498461697
2953,1231685159881203717
2954,1231662510186487808
2955,1231647662216077312
2956,1231615953198145536
2957,1231414503247687681
2958,1231406761447428098
2959,1231400785432502272
2960,1231393660165554177
2961,1231383672772841472
2962,1231375012591878144
2963,1231315222528434182
2964,1231294585613123584
2965,1231272439725928448
2966,1231261869983199232
2967,1231245512889774085
2968,1231223366511546368
2969,1231047205886185472
2970,1231045877919371264
2971,1231021033273954305
2972,1231008701948915712
2973,1230998887298564096
2974,1230993099041603585
2975,1230974212908756995
2976,1230960384347136000
2977,1230947283191111680
2978,1230933959371976704
2979,1230926923183935493
2980,1230916479337598978
2981,1230907739448193025
2982,1230869535227596802
2983,1230702055720808458
2984,1230685572714418176
2985,1230677552039186432
2986,1230657890161004544
2987,1230655877092384770
2988,1230649585640574978
2989,1230633227661955073
2990,1230619946306211847
2991,1230619945110769665
2992,1230619943730896898
2993,1230603028853596161
2994,1230564205616517121
2995,1230539861343506432
2996,1230501756741783554
2997,1230365966573293569
2998,1230361636877275136
2999,1230342797762453505
3000,1230342228368904192
3001,1230339939449155584
3002,1230339806938517510
3003,1230332953395376129
3004,1230329979658915841
3005,1230327966636421120
3006,1230321556527734787
3007,1230320164790513665
3008,1230320028005916672
3009,1230318973742387200
3010,1230318507008589824
3011,1230314564987838464
3012,1230314049864421376
3013,1230294747501064192
3014,1230277131726413824
3015,1230251966003130369
3016,1230207883721179136
3017,1230174235471089666
3018,1230145262955499521
3019,1229938651171155968
3020,1229923551563722758
3021,1229906146724655104
3022,1229893855836659712
3023,1229871842627858434
3024,1229854345736355845
3025,1229842517677441024
3026,1229810305313591296
3027,1229767524880932865
3028,1229584698843836417
3029,1229572524385722368
3030,1229567455430938624
3031,1229553613959118848
3032,1229523414953553921
3033,1229494474423836672
3034,1229457985488986117
3035,1229419983353991168
3036,1229201292368760833
3037,1229178644557389824
3038,1229161027037777923
3039,1229129569753497601
3040,1229103397539704832
3041,1229077224847863808
3042,1228837646300041216
3043,1228824308387958784
3044,1228821120176074754
3045,1228806692353249280
3046,1228790082800250880
3047,1228744533107671041
3048,1228715592045101056
3049,1228697751602520064
3050,1228479899276599296
3051,1228477020012601344
3052,1228451350859501574
3053,1228440026532450304
3054,1228435930169663489
3055,1228429959955267584
3056,1228414914286563330
3057,1228395986038296576
3058,1228122937099739136
3059,1228111612101328896
3060,1228091503643365377
3061,1228065055431786496
3062,1228046432885596160
3063,1228038063902920710
3064,1228004657936707588
3065,1227979601818812417
3066,1227776906793107456
3067,1227764323801423872
3068,1227755515968655360
3069,1227744443022770177
3070,1227729330584854534
3071,1227697634434932736
3072,1227687568440848384
3073,1227670203791814657
3074,1227639753820033025
3075,1227599641816059905
3076,1227443451719045121
3077,1227441697862246400
3078,1227435909961961473
3079,1227429618497544192
3080,1227417485386715136
3081,1227371736984772608
3082,1227352863099277312
3083,1227346434661462019
3084,1227332730041425921
3085,1227301272572710917
3086,1227253458547310592
3087,1227201112844845056
3088,1227071465377484800
3089,1227059996174753793
3090,1227042064816365574
3091,1227026965917364226
3092,1227019667497111552
3093,1227007333148041216
3094,1226984183165157376
3095,1226948951326113792
3096,1226925043747131393
3097,1226677160103960576
3098,1226671623845093376
3099,1226643988209426432
3100,1226630980410249222
3101,1226591300465590272
3102,1226573981571923968
3103,1226559384190210049
3104,1226283315117748226
3105,1226236758507040770
3106,1226189752598171648
3107,1226001457935245312
3108,1225988874888982530
3109,1225985526626422784
3110,1225970840547799040
3111,1225970048113762304
3112,1225967389172551680
3113,1225965333741293568
3114,1225963586197086208
3115,1225961646994206722
3116,1225958806221467648
3117,1225954446640865280
3118,1225953838043148288
3119,1225952696332673025
3120,1225950017883713536
3121,1225938787513049088
3122,1225916592116113410
3123,1225883178839220224
3124,1225854238015852544
3125,1225826865715335170
3126,1225596934318120960
3127,1225573639149563907
3128,1225539916743860224
3129,1225521202292236288
3130,1225490591670292480
3131,1225460939224485888
3132,1225277448755040258
3133,1225261447187456002
3134,1225245095731040256
3135,1225218800867594242
3136,1225205970495733760
3137,1225177528890884096
3138,1225152126613118981
3139,1225111846207684608
3140,1225093223221059584
3141,1224892644456828929
3142,1224848863242018816
3143,1224833785369415680
3144,1224807339691212800
3145,1224735271222235136
3146,1224714951476097025
3147,1224569522461405184
3148,1224566502726230017
3149,1224564992499838976
3150,1224556945073491968
3151,1224550895205007360
3152,1224490250484973568
3153,1224477667149221888
3154,1224463825987981316
3155,1224451243109691392
3156,1224434885454127104
3157,1224414753981902855
3158,1224384554301054983
3159,1224362156336001031
3160,1224324157065789440
3161,1224307797908738049
3162,1224137928458166272
3163,1224121570999689217
3164,1224110246223695873
3165,1224093888387792897
3166,1224071239267831808
3167,1224049848254713857
3168,1224038107693113344
3169,1224028457182490624
3170,1224005306721677314
3171,1223807268703043588
3172,1223774515320193025
3173,1223747858316386306
3174,1223727977361338370
3175,1223708851503030272
3176,1223693751740010496
3177,1223669844211458048
3178,1223640903761317888
3179,1223418186218913792
3180,1223403087089434624
3181,1223390503527469056
3182,1223375404351787008
3183,1223351496877793280
3184,1223323814290870272
3185,1223299854849445888
3186,1223286098052485121
3187,1223078215301967876
3188,1223073414568562688
3189,1223062089582940162
3190,1223049506775883777
3191,1223025600459231232
3192,1222988102270013440
3193,1222950101724864515
3194,1222926194502447104
3195,1222724095051214848
3196,1222698443463782400
3197,1222691999364657152
3198,1222685860497215488
3199,1222666986317942789
3200,1222655410005397504
3201,1222633013068161025
3202,1222602815505301510
3203,1222561289790246912
3204,1222346121944715267
3205,1222333539049332736
3206,1222323147418017794
3207,1222307450495389696
3208,1222241683938725888
3209,1222213749857234946
3210,1222007101389770759
3211,1221987724095361024
3212,1221954793481990145
3213,1221938435511836673
3214,1221906978332561408
3215,1221890408009084936
3216,1221880050951176192
3217,1221852279097171968
3218,1221657342204350464
3219,1221556054141669382
3220,1221513133321150464
3221,1221222865783132160
3222,1221213660191739904
3223,1221195476843868160
3224,1221176414625509377
3225,1221163328300408832
3226,1221135646107955200
3227,1220857649748758529
3228,1220828240408870912
3229,1220813019917111297
3230,1220769483410702339
3231,1332175155104247808
3232,1332173996134195202
3233,1332169753004224515
3234,1332155514386599937
3235,1332089057195814915
3236,1332066337833816066
3237,1332066064700755968
3238,1332065775990042625
3239,1332065010135281668
3240,1332062259078721538
3241,1332061503063789583
3242,1332055759551680523
3243,1331988084636987392
3244,1331987171700510720
3245,1331761414667710467
3246,1331761131120103424
3247,1331758249998168067
3248,1331757781658034178
3249,1331756500151382018
3250,1331755857290403846
3251,1331755585847644160
3252,1331755119277469696
3253,1331754614333599744
3254,1331754373416947713
3255,1331754026384420865
3256,1331753940598349824
3257,1331752775391318018
3258,1331752597229871104
3259,1331752440866213888
3260,1331752342119706624
3261,1331751857870483456
3262,1331751507671257090
3263,1331751453908742145
3264,1331751184923766785
3265,1331751090442940417
3266,1331750647151144962
3267,1331750304442953729
3268,1331750037777510404
3269,1331749845351198721
3270,1331749457734627328
3271,1331749153123299329
3272,1331738816856666114
3273,1331706255212228608
3274,1331695288231333890
3275,1331684437705302018
3276,1331682905672781827
3277,1331682889554071553
3278,1331682867450097666
3279,1331682845551718406
3280,1331671788338753542
3281,1331655154492448770
3282,1331653804912242688
3283,1331624798372438018
3284,1331622776642424833
3285,1331622705184043014
3286,1331622091272163329
3287,1331606011233390592
3288,1331465928022822918
3289,1331465785399767040
3290,1331465666080239616
3291,1331463574573748226
3292,1331463156300984323
3293,1331462082533920769
3294,1331461986245369856
3295,1331461924521975810
3296,1331461773627625473
3297,1331461102396436481
3298,1331460946452246529
3299,1331452790883938306
3300,1331449424690733057
3301,1331449211381026823
3302,1331449150307782658
3303,1331447940188135424
3304,1331446179519995906
3305,1331445742179930113
3306,1331441009230745602
3307,1331404288149643264
3308,1331400986481586176
3309,1331393918718648322
3310,1331393814028820481
3311,1331393812728573952
3312,1331353634039341056
3313,1331328530391719937
3314,1331317982107213833
3315,1331247567041081345
3316,1331229187001167875
3317,1331228904216997889
3318,1331228373666902017
3319,1331225404351373313
3320,1331221383142141952
3321,1331219312112250890
3322,1331219093563781122
3323,1331218534890958849
3324,1331218075258134528
3325,1331216668048191488
3326,1331215899697819648
3327,1331214247955738624
3328,1331086969183621120
3329,1331057517095489539
3330,1331013908971261953
3331,1331013907859845121
3332,1330737141794676736
3333,1330732289018503170
3334,1330610986479456257
3335,1330600542159167488
3336,1330556513589620736
3337,1330555645213483016
3338,1330499656003039232
3339,1330497716493963265
3340,1330487975529095169
3341,1330487624402935808
3342,1330487462821556227
3343,1330487246236028935
3344,1330485401912479745
3345,1330485312896774153
3346,1330484335481417728
3347,1330484233572397056
3348,1330484124876943365
3349,1330374263581368320
3350,1330374020613758977
3351,1330368448552169474
3352,1330368206968643584
3353,1330367988621594625
3354,1330366420333568000
3355,1330366347365257217
3356,1330366170319511554
3357,1330366022864543745
3358,1330364307335426051
3359,1330353111072903169
3360,1330351802508775426
3361,1330351724553441282
3362,1330327620148465664
3363,1330325425667629058
3364,1330323589170663426
3365,1330319750094860290
3366,1330319748660416513
3367,1330288302663069701
3368,1330282078223687686
3369,1330278689200857088
3370,1330273053104885762
3371,1330259856662654978
3372,1330248268656357376
3373,1330237855537524737
3374,1330237801066065922
3375,1330199019222671368
3376,1330148622898515969
3377,1330144327843123201
3378,1330140992809422848
3379,1330140860030316559
3380,1330139233470844928
3381,1330137741078695939
3382,1330137267680186371
3383,1330123341487861760
3384,1329963571250335744
3385,1329963296854847492
3386,1329963239170564098
3387,1329871920607744001
3388,1329871776889925636
3389,1329871775707107335
3390,1329852177637134337
3391,1329851284527132679
3392,1329784812257890306
3393,1329783242141130755
3394,1329782054351941633
3395,1329781868028432384
3396,1329780467663564806
3397,1329776037551542275
3398,1329771800369225729
3399,1329770676996214792
3400,1329770522306113536
3401,1329769666546372613
3402,1329761663323672576
3403,1329761125404205057
3404,1329760015314464770
3405,1329759699336650754
3406,1329759601747693568
3407,1329602736053252107
3408,1329568208928591873
3409,1329568106621128706
3410,1329535287735816194
3411,1329526819876458497
3412,1329522170574368769
3413,1329521771041726465
3414,1329521429575049231
3415,1329478149609041927
3416,1329463691205627910
3417,1329459995893764102
3418,1329424134166687744
3419,1329420741553643522
3420,1329408856733184008
3421,1329405682706247683
3422,1329402303535833088
3423,1329402012967063557
3424,1329401626763943936
3425,1329400198712483840
3426,1329398991554015232
3427,1329398296184557570
3428,1329304011095334914
3429,1329303916438302725
3430,1329301560271261698
3431,1329298668403499009
3432,1329295102834057217
3433,1329233502139715586
3434,1329200307453239297
3435,1329158254660898816
3436,1329150897641951233
3437,1329145487325339649
3438,1329145415355289601
3439,1329118136189194240
3440,1329097946776940559
3441,1329093126238203905
3442,1329087255168708608
3443,1329086548093014022
3444,1329075487553974275
3445,1329069814195871744
3446,1329065945160175616
3447,1329064787142172673
3448,1329060562442067969
3449,1329054683441278977
3450,1329050677541281795
3451,1329050540207169536
3452,1328900747497525248
3453,1328886891765182466
3454,1328886157246156801
3455,1328885313729687553
3456,1328884279988932608
3457,1328883405837258753
3458,1328880222171770883
3459,1328880093582794758
3460,1328880077426339847
3461,1328866797681061888
3462,1328864142116130817
3463,1328856932011167744
3464,1328853928025403394
3465,1328852354049957888
3466,1328852352787484677
3467,1328830381429288962
3468,1328830193419620355
3469,1328829764312948738
3470,1328815025662914561
3471,1328801981222281216
3472,1328553530601377792
3473,1328545700012027904
3474,1328483862490574849
3475,1328448530504163329
3476,1328382287331856384
3477,1328370030678044675
3478,1328367970352066560
3479,1328367108871385088
3480,1328361451497664512
3481,1328359565574991872
3482,1328349382023000064
3483,1328341927641681922
3484,1328338630679597056
3485,1328338241284616193
3486,1328334945148952576
3487,1328334093008965632
3488,1328330541494624257
3489,1328330461211488256
3490,1328330382014615552
3491,1328330303103000577
3492,1328329896888848385
3493,1328329815464742913
3494,1328329736184078336
3495,1328329571293343744
3496,1328329526040989696
3497,1328329507464499202
3498,1328329217910726659
3499,1328329100205944839
3500,1328329022338641920
3501,1328328948749578240
3502,1328328868298698754
3503,1328328547598000130
3504,1328328019807776768
3505,1328326494033219586
3506,1328326374424260609
3507,1328325907401093121
3508,1328325695362256898
3509,1328325369267675141
3510,1328324618361384960
3511,1328324377168015360
3512,1328200072987893762
3513,1328185234437894144
3514,1328152466752491526
3515,1328152465016020993
3516,1328152462331699202
3517,1328137498069970947
3518,1328100945570500608
3519,1328094310294822917
3520,1328094121295286273
3521,1328093859549736964
3522,1328093608499621891
3523,1328093294782509060
3524,1328089401008807943
3525,1328057941203836930
3526,1328055196904251397
3527,1328040524448735234
3528,1328040341090553859
3529,1328040245892362242
3530,1327989713786036227
3531,1327988661418340353
3532,1327979630477922304
3533,1327978710809661440
3534,1327977064285282304
3535,1327974255368220672
3536,1327974211667832833
3537,1327974097385644039
3538,1327973966019964928
3539,1327973928615206913
3540,1327973832964124672
3541,1327973654211293185
3542,1327960545929072645
3543,1327959438137888768
3544,1327959232671588352
3545,1327959213461659648
3546,1327959037971984384
3547,1327958640309972992
3548,1327956491056279552
3549,1327953296842219520
3550,1327953032240373767
3551,1327952942922657793
3552,1327952870365388801
3553,1327952802220560385
3554,1327952603318194178
3555,1327950785959915520
3556,1327947105369993217
3557,1327840594127974401
3558,1327840088731029504
3559,1327839513134116867
3560,1327838908089069568
3561,1327837956820914178
3562,1327836670742450177
3563,1327836159565832194
3564,1327836002631766016
3565,1327834862183723009
3566,1327834542707793921
3567,1327828007311073280
3568,1327811527123103746
3569,1327750127679889409
3570,1327747263188316160
3571,1327732691979137041
3572,1327724046595842049
3573,1327722726656761859
3574,1327720558193205255
3575,1327718430573809664
3576,1327717798789984257
3577,1327717286778638340
3578,1327717223142731779
3579,1327716728558772226
3580,1327716624678465542
3581,1327715767916392449
3582,1327708998662025216
3583,1327707126375051267
3584,1327704841964183552
3585,1327669624243171331
3586,1327638503883235332
3587,1327638502280925184
3588,1327633598686572544
3589,1327633164823617548
3590,1327619654592892931
3591,1327619653020110850
3592,1327604566414782464
3593,1327493494605295616
3594,1327483778156154881
3595,1327482785263652864
3596,1327482387081687040
3597,1327482020008693760
3598,1327481814013906944
3599,1327480141451235328
3600,1327479946458107904
3601,1327475084446019584
3602,1327474123904311296
3603,1327471652268101633
3604,1327471578561581056
3605,1327441411051032576
3606,1327441271418445826
3607,1327441144872136706
3608,1327441063024488448
3609,1327441049908895744
3610,1327440339846750209
3611,1327438487537246210
3612,1327436963658469376
3613,1327420127848050689
3614,1327419957890703361
3615,1327413534901350400
3616,1327409539755421697
3617,1327409017442988033
3618,1327407964404260870
3619,1327404099827093504
3620,1327403143626432514
3621,1327394148098461697
3622,1327390548844556288
3623,1327387454433849344
3624,1327376012196384770
3625,1327370955577057289
3626,1327370917085851651
3627,1327362018580553728
3628,1327357477428600832
3629,1327350069947936768
3630,1327319294057848832
3631,1327279929319432200
3632,1327278926025076739
3633,1327278671078580224
3634,1327103335195938817
3635,1327102434351706115
3636,1327095398712946695
3637,1327091830211678208
3638,1326926226888544256
3639,1326920264203046915
3640,1326912449610657792
3641,1326911917886238720
3642,1326911703494365186
3643,1326911102777692162
3644,1326911092933746699
3645,1326910770194632704
3646,1326910477587374081
3647,1326910105871396868
3648,1326910008878116866
3649,1326909929706446850
3650,1326909547148095493
3651,1326909031546548231
3652,1326908886964727808
3653,1326907877261533184
3654,1326907776216555523
3655,1326907728837664768
3656,1326907484494327808
3657,1326906999121080326
3658,1326906607154900998
3659,1326905628414062593
3660,1326894138516774913
3661,1326884956749127680
3662,1326877480834240515
3663,1326876190196584451
3664,1326875863657361409
3665,1326872465306492930
3666,1326872017442844672
3667,1326871899901730816
3668,1326871809908731905
3669,1326871569554083840
3670,1326871418810888192
3671,1326871261654503424
3672,1326871209125023746
3673,1326871125620527105
3674,1326871023447388160
3675,1326870745943842816
3676,1326870664247185410
3677,1326870574522642433
3678,1326741354978873345
3679,1326740934164426752
3680,1326740844427304960
3681,1326739537285046272
3682,1326739171436883971
3683,1326739008597209089
3684,1326738785778987011
3685,1326731736131231745
3686,1326711675165270017
3687,1326711013593505794
3688,1326679385966047236
3689,1326673766915641345
3690,1326673298692972544
3691,1326662184403865602
3692,1326661996683677698
3693,1326630618831130624
3694,1326628921648025601
3695,1326614135958888448
3696,1326573842022752259
3697,1326542017241837570
3698,1326525851752656898
3699,1326522116779487243
3700,1326519025552265216
3701,1326375282023010304
3702,1326369401277468672
3703,1326358434145570817
3704,1326358419582967810
3705,1326358270655782912
3706,1326357101787181059
3707,1326356328885997568
3708,1326355238463352832
3709,1326354989778952194
3710,1326353226749386757
3711,1326352538858348545
3712,1326350628864614401
3713,1326350077946966016
3714,1326348976531136513
3715,1326347841476890627
3716,1326346314842562561
3717,1326345492834512897
3718,1326343694912466944
3719,1326342742801326083
3720,1326327582074220544
3721,1326315701620142087
3722,1326315284169445376
3723,1326314883420446722
3724,1326304091035881472
3725,1326211507982659590
3726,1326211428999720962
3727,1326205245953871872
3728,1326194143132082178
3729,1326190800070471682
3730,1326186297157963777
3731,1326186126709821440
3732,1326158760826560515
3733,1326158564449275910
3734,1326149041248407552
3735,1326147913542668291
3736,1326036394846859265
3737,1326033318664613890
3738,1326033164523933696
3739,1326031379151327232
3740,1326023108604661760
3741,1325973224522473475
3742,1325967327611981829
3743,1325967220757966852
3744,1325966661942435841
3745,1325962203346972678
3746,1325961672343875585
3747,1325961445062938625
3748,1325961116359516160
3749,1325961115352838145
3750,1325961114514038786
3751,1325957192214831105
3752,1325956184613019648
3753,1325939885098881027
3754,1325939326870581253
3755,1325939171203178497
3756,1325922164676104198
3757,1325918178208321537
3758,1325896369534607360
3759,1325895380983275524
3760,1325891490636320768
3761,1325889532840062976
3762,1325884977112883200
3763,1325859407620689922
3764,1325859406349799424
3765,1325803630818189315
3766,1325797455322034176
3767,1325778096151203843
3768,1325662972472123394
3769,1325658142592667648
3770,1325658119054241792
3771,1325658085457850368
3772,1325658048585752581
3773,1325658023143088133
3774,1325653065849073664
3775,1325594813522190343
3776,1325594474110726150
3777,1325565374138560512
3778,1325563462433509376
3779,1325527391993786374
3780,1325511603157159942
3781,1325442345396039680
3782,1325442336957018112
3783,1325432476215500800
3784,1325432472985808897
3785,1325432469043236868
3786,1325432465415163904
3787,1325195021339987969
3788,1325194709443080192
3789,1325099845045071873
3790,1325096422799237120
3791,1325087011464749056
3792,1325067488695099397
3793,1325065549559291910
3794,1325065546342264834
3795,1325065540390559745
3796,1324933808022573060
3797,1324933062174650369
3798,1324931722165821440
3799,1324931605106929664
3800,1324931200390193152
3801,1324931041740664832
3802,1324930925843652608
3803,1324930815474667520
3804,1324930659316621312
3805,1324930390969167872
3806,1324930010235490304
3807,1324929941998350336
3808,1324929821776949248
3809,1324928993594896385
3810,1324928487807995910
3811,1324927403811024896
3812,1324927258679767042
3813,1324901123996741634
3814,1324855496722026498
3815,1324846580147642369
3816,1324768077939118083
3817,1324752659996397575
3818,1324750568817102852
3819,1324750565092610048
3820,1324750561514848256
3821,1324750555059728384
3822,1324730186798161925
3823,1324613375213621248
3824,1324613181466173440
3825,1324612560646262785
3826,1324541720583905286
3827,1324541695577436161
3828,1324541657665200129
3829,1324541519873847296
3830,1324493225579696129
3831,1324401527663058944
3832,1324386685858287616
3833,1324382829535498244
3834,1324377408552816640
3835,1324375607933833219
3836,1324375334653988864
3837,1324368202139357186
3838,1324353932022480896
3839,1324139647111409667
3840,1324139387546984449
3841,1324131291135168512
3842,1324130551234727936
3843,1324108206801563650
3844,1324108200141082624
3845,1324061986779504642
3846,1324059767581671425
3847,1324033983882166272
3848,1324032541544927233
3849,1324012341458075648
3850,1324007806694023169
3851,1324004491612618752
3852,1323889136571437056
3853,1323864823680126977
3854,1323864021167198209
3855,1323766095040385025
3856,1323765884268224514
3857,1323725991148167171
3858,1323714393184653323
3859,1323714331922583556
3860,1323714155967373312
3861,1323714095225384962
3862,1323713956280754182
3863,1323692020880297986
3864,1323691984989622272
3865,1323684790894297089
3866,1323680963310866435
3867,1323669746823372800
3868,1323627228748460033
3869,1323534663453913093
3870,1323528201428103168
3871,1323528083995987968
3872,1323527920200003584
3873,1323527463519969280
3874,1323527405680562177
3875,1323520912516284416
3876,1323520654306615297
3877,1323520310713352192
3878,1323515992069173248
3879,1323515783947915270
3880,1323515749164527618
3881,1323513166672891904
3882,1323481349030879232
3883,1323475722032336896
3884,1323471421721464832
3885,1323470806240927745
3886,1323469256667942913
3887,1323468357312667649
3888,1323468022674239489
3889,1323467986716495873
3890,1323467626786508800
3891,1323442223459954688
3892,1323440225134301197
3893,1323430341512622080
3894,1323427944447070209
3895,1323426413286952960
3896,1323425512933523456
3897,1323425208255086592
3898,1323424836077670400
3899,1323424722911170560
3900,1323423893831536641
3901,1323422929850372098
3902,1323422500626288641
3903,1323394390446977024
3904,1323390619570626560
